Month,Domain,Metric,Region,Provider_Code,Provider_Name,Numerator,Denominator,%_Value,Rank,Rank_Region,Region_Size,Data_Date_Used,Notes_Flags
06/01/2025,Diagnostics,6+ Weeks,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,6037,13509,0.447,142,21,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RTP,Surrey and Sussex Healthcare NHS Trust,729,7228,0.101,45,6,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RDR,Sussex Community NHS Foundation Trust,249,2746,0.091,39,4,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RHM,University Hospital Southampton NHS Foundation Trust,1708,10754,0.159,71,12,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South East,RYR,University Hospitals Sussex NHS Foundation Trust,2231,18451,0.121,54,10,22,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,RJ8,Cornwall Partnership NHS Foundation Trust,59,77,0.766,153,15,15,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,RBD,Dorset County Hospital NHS Foundation Trust,1891,6824,0.277,119,11,15,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,RDY,Dorset Healthcare University NHS Foundation Trust,149,1564,0.095,44,3,15,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,RTE,Gloucestershire Hospitals NHS Foundation Trust,3877,14642,0.265,112,10,15,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,RN3,Great Western Hospitals NHS Foundation Trust,1298,8273,0.157,70,5,15,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,RVJ,North Bristol NHS Trust,111,11475,0.01,15,1,15,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,REF,Royal Cornwall Hospitals NHS Trust,1066,10182,0.105,47,4,15,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,RH8,Royal Devon University Healthcare NHS Foundation Trust,8921,20201,0.442,141,14,15,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,RD1,Royal United Hospitals Bath NHS Foundation Trust,3068,11001,0.279,120,12,15,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,RNZ,Salisbury NHS Foundation Trust,1009,6067,0.166,76,8,15,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,RH5,Somerset NHS Foundation Trust,2855,13420,0.213,94,9,15,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,RA9,Torbay and South Devon NHS Foundation Trust,2399,7080,0.339,129,13,15,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,RA7,University Hospitals Bristol and Weston NHS Foundation Trust,2300,13973,0.165,74,7,15,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,R0D,University Hospitals Dorset NHS Foundation Trust,454,12371,0.037,25,2,15,06/01/2025,
06/01/2025,Diagnostics,6+ Weeks,South West,RK9,University Hospitals Plymouth NHS Trust,1426,8993,0.159,71,6,15,06/01/2025,
07/01/2025,A&E,4 hours,East,RC9,Bedfordshire Hospitals NHS Foundation Trust,21526,28636,0.752,68,8,13,07/01/2025,
07/01/2025,A&E,4 hours,East,RGT,Cambridge University Hospitals NHS Foundation Trust,13097,17662,0.742,75,10,13,07/01/2025,
07/01/2025,A&E,4 hours,East,RWH,East And North Hertfordshire NHS Trust,15630,19690,0.794,34,3,13,07/01/2025,
07/01/2025,A&E,4 hours,East,RDE,East Suffolk And North Essex NHS Foundation Trust,20622,27279,0.756,64,7,13,07/01/2025,
07/01/2025,A&E,4 hours,East,RGP,James Paget University Hospitals NHS Foundation Trust,6546,9457,0.692,108,12,13,07/01/2025,
07/01/2025,A&E,4 hours,East,RAJ,Mid and South Essex NHS Foundation Trust,29174,37596,0.776,52,4,13,07/01/2025,
07/01/2025,A&E,4 hours,East,RD8,Milton Keynes University Hospital NHS Foundation Trust,11322,14656,0.773,55,5,13,07/01/2025,
07/01/2025,A&E,4 hours,East,RM1,Norfolk And Norwich University Hospitals NHS Foundation Trust,17543,21073,0.832,15,2,13,07/01/2025,
07/01/2025,A&E,4 hours,East,RGN,North West Anglia NHS Foundation Trust,15648,20675,0.757,63,6,13,07/01/2025,
07/01/2025,A&E,4 hours,East,RQW,The Princess Alexandra Hospital NHS Trust,8975,12517,0.717,98,11,13,07/01/2025,
07/01/2025,A&E,4 hours,East,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",4787,8169,0.586,121,13,13,07/01/2025,
07/01/2025,A&E,4 hours,East,RWG,West Hertfordshire Teaching Hospitals NHS Trust,14241,16879,0.844,10,1,13,07/01/2025,
07/01/2025,A&E,4 hours,East,RGR,West Suffolk NHS Foundation Trust,6813,9161,0.744,72,9,13,07/01/2025,
07/01/2025,A&E,4 hours,London,RF4,"Barking, Havering And Redbridge University Hospitals NHS Trust",29890,36058,0.829,16,2,18,07/01/2025,
07/01/2025,A&E,4 hours,London,R1H,Barts Health NHS Trust,33386,45493,0.734,84,17,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RQM,Chelsea And Westminster Hospital NHS Foundation Trust,21023,26596,0.79,43,10,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RJ6,Croydon Health Services NHS Trust,14302.75,18872.25,0.758,62,14,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RVR,Epsom And St Helier University Hospitals NHS Trust,9945,13398,0.742,75,16,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RJ1,Guy's And St Thomas' NHS Foundation Trust,14023,17951,0.781,51,13,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RQX,Homerton Healthcare NHS Foundation Trust,9281,11437,0.811,26,5,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RYJ,Imperial College Healthcare NHS Trust,25985.4,31774,0.818,22,3,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RJZ,King's College Hospital NHS Foundation Trust,29205.26,36576.94,0.798,31,7,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RAX,Kingston and Richmond NHS Foundation Trust,11521,15407,0.748,71,15,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RJ2,Lewisham And Greenwich NHS Trust,19384.99,27199.81,0.713,103,18,18,07/01/2025,
07/01/2025,A&E,4 hours,London,R1K,London North West University Healthcare NHS Trust,24483,31085,0.788,44,11,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RP6,Moorfields Eye Hospital NHS Foundation Trust,5934,6123,0.969,1,1,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RAL,Royal Free London NHS Foundation Trust,34511,43570,0.792,39,9,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RJ7,St George's University Hospitals NHS Foundation Trust,10544,13413,0.786,47,12,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,10765,13231,0.814,25,4,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RRV,University College London Hospitals NHS Foundation Trust,14213.9,17918.75,0.793,35,8,18,07/01/2025,
07/01/2025,A&E,4 hours,London,RKE,Whittington Health NHS Trust,9553.7,11902.25,0.803,29,6,18,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RQ3,Birmingham Women's And Children's NHS Foundation Trust,5459.896,6024.896,0.906,5,1,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RFS,Chesterfield Royal Hospital NHS Foundation Trust,15089.68,19042.88,0.792,39,6,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RLT,George Eliot Hospital NHS Trust,6445,8472,0.761,61,11,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RNQ,Kettering General Hospital NHS Foundation Trust,14948,18786,0.796,33,4,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RNS,Northampton General Hospital NHS Trust,7753,13176,0.588,120,21,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RX1,Nottingham University Hospitals NHS Trust,16343,24746,0.66,115,19,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RXK,Sandwell And West Birmingham Hospitals NHS Trust,20147,24681,0.816,23,3,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RK5,Sherwood Forest Hospitals NHS Foundation Trust,13070,18052,0.724,92,14,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RXW,The Shrewsbury And Telford Hospital NHS Trust,10911,17340,0.629,118,20,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RJC,South Warwickshire University NHS Foundation Trust,7041,8991,0.783,49,8,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RNA,The Dudley Group NHS Foundation Trust,11736,14971,0.784,48,7,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RL4,The Royal Wolverhampton NHS Trust,17465,21321,0.819,21,2,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RWD,United Lincolnshire Teaching Hospitals NHS Trust,22763,30865,0.738,80,13,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,33897.104,47732.104,0.71,105,15,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RKB,University Hospitals Coventry And Warwickshire NHS Trust,14743,19883,0.741,77,12,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RTG,University Hospitals Of Derby And Burton NHS Foundation Trust,30730.32,40091.12,0.767,59,10,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RWE,University Hospitals Of Leicester NHS Trust,31243,39421,0.793,35,5,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RJE,University Hospitals Of North Midlands NHS Trust,17939,25317,0.709,106,16,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RBK,Walsall Healthcare NHS Trust,10978,14252,0.77,57,9,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,13958,21006,0.664,114,18,21,07/01/2025,
07/01/2025,A&E,4 hours,Midlands,RLQ,Wye Valley NHS Trust,5427,7665,0.708,107,17,21,07/01/2025,
07/01/2025,A&E,4 hours,North East,RCF,Airedale NHS Foundation Trust,5202,7145,0.728,89,16,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RFF,Barnsley Hospital NHS Foundation Trust,6756,9349,0.723,93,18,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RAE,Bradford Teaching Hospitals NHS Foundation Trust,11982,14280,0.839,14,5,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RWY,Calderdale And Huddersfield NHS Foundation Trust,16652,19146,0.87,7,3,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RXP,County Durham And Darlington NHS Foundation Trust,20022,24778,0.808,27,7,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RP5,Doncaster And Bassetlaw Teaching Hospitals NHS Foundation Trust,13890,18807,0.739,78,14,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RR7,Gateshead Health NHS Foundation Trust,8566,10417,0.822,17,6,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RCD,Harrogate And District NHS Foundation Trust,5639,7036,0.801,30,8,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RWA,Hull University Teaching Hospitals NHS Trust,14649,21288,0.688,109,21,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RR8,Leeds Teaching Hospitals NHS Trust,24126,30511,0.791,41,10,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RXF,Mid Yorkshire Teaching NHS Trust,18117,24157,0.75,70,13,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RNN,North Cumbria Integrated Care NHS Foundation Trust,8277,12325,0.672,112,22,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RVW,North Tees And Hartlepool NHS Foundation Trust,13705,16291,0.841,12,4,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RJL,Northern Lincolnshire And Goole NHS Foundation Trust,14689,19176,0.766,60,12,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RTF,Northumbria Healthcare NHS Foundation Trust,22450,24431,0.919,3,2,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RCU,Sheffield Children's NHS Foundation Trust,4777,5072,0.942,2,1,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,13334,18640,0.715,101,19,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RTR,South Tees Hospitals NHS Foundation Trust,15645,19771.5,0.791,41,10,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,R0B,South Tyneside and Sunderland NHS Foundation Trust,15378,20837,0.738,80,15,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,16498,20803,0.793,35,9,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RFR,The Rotherham NHS Foundation Trust,6604,9264,0.713,103,20,22,07/01/2025,
07/01/2025,A&E,4 hours,North East,RCB,York And Scarborough Teaching Hospitals NHS Foundation Trust,15889,21858.5,0.727,90,17,22,07/01/2025,
07/01/2025,A&E,4 hours,North West,RBS,Alder Hey Children's NHS Foundation Trust,9607.085398,10508.25531,0.914,4,1,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,15700,20292,0.774,54,5,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RMC,Bolton NHS Foundation Trust,7995,12338,0.648,116,15,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RJR,Countess Of Chester Hospital NHS Foundation Trust,4934,7963,0.62,119,17,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RJN,East Cheshire NHS Trust,1946,4711,0.413,123,19,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RXR,East Lancashire Hospitals NHS Trust,20747,26164,0.793,35,3,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,11647,16226,0.718,97,12,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,REM,Liverpool University Hospitals NHS Foundation Trust,23470.31174,32162.64775,0.73,85,9,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,REP,Liverpool Women's NHS Foundation Trust,1393,1572,0.886,6,2,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,R0A,Manchester University NHS Foundation Trust,34128,45915,0.743,73,8,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,5855,10495,0.558,122,18,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RM3,Northern Care Alliance NHS Foundation Trust,28185,38634,0.73,85,9,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,25732.10287,32678.09694,0.787,45,4,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RWJ,Stockport NHS Foundation Trust,7608,11196,0.68,110,13,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RMP,Tameside And Glossop Integrated Care NHS Foundation Trust,7681,12076,0.636,117,16,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RTX,University Hospitals Of Morecambe Bay NHS Foundation Trust,11180,14809,0.755,67,7,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RWW,Warrington And Halton Teaching  Hospitals NHS Foundation Trust,8426.5,12584,0.67,113,14,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RBL,Wirral University Teaching Hospital NHS Foundation Trust,12582,17326,0.726,91,11,19,07/01/2025,
07/01/2025,A&E,4 hours,North West,RRF,"Wrightington, Wigan And Leigh NHS Foundation Trust",9731,12871,0.756,64,6,19,07/01/2025,
07/01/2025,A&E,4 hours,South East,RTK,Ashford And St Peter's Hospitals NHS Foundation Trust,11425,15375,0.743,73,13,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RXQ,Buckinghamshire Healthcare NHS Trust,12348,15784,0.782,50,9,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RN7,Dartford And Gravesham NHS Trust,12710,15476,0.821,19,4,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RVV,East Kent Hospitals University NHS Foundation Trust,33968.44819,40147.57623,0.846,9,1,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RXC,East Sussex Healthcare NHS Trust,12788,16575,0.772,56,10,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RDU,Frimley Health NHS Foundation Trust,27538,37388,0.737,82,14,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RN5,Hampshire Hospitals NHS Foundation Trust,10068,14832,0.679,111,17,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,R1F,Isle Of Wight NHS Trust,4807,6710,0.716,99,16,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RWF,Maidstone And Tunbridge Wells NHS Trust,18672.57894,22238.68181,0.84,13,3,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RPA,Medway NHS Foundation Trust,16980.55181,21292.42377,0.797,32,8,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RTH,Oxford University Hospitals NHS Foundation Trust,20176.66,23900.064,0.844,10,2,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RHU,Portsmouth Hospitals University National Health Service Trust,21637,26366,0.821,19,4,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RHW,Royal Berkshire NHS Foundation Trust,16450.34,20439.936,0.805,28,7,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,7041,9381,0.751,69,12,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RTP,Surrey And Sussex Healthcare NHS Trust,19122.99143,23422.00831,0.816,23,6,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RHM,University Hospital Southampton NHS Foundation Trust,17074,22585,0.756,64,11,17,07/01/2025,
07/01/2025,A&E,4 hours,South East,RYR,University Hospitals Sussex NHS Foundation Trust,28237.42963,38746.30988,0.729,88,15,17,07/01/2025,
07/01/2025,A&E,4 hours,South West,RBD,Dorset County Hospital NHS Foundation Trust,8993,10426,0.863,8,1,13,07/01/2025,
07/01/2025,A&E,4 hours,South West,RTE,Gloucestershire Hospitals NHS Foundation Trust,18273,23784,0.768,58,5,13,07/01/2025,
07/01/2025,A&E,4 hours,South West,RN3,Great Western Hospitals NHS Foundation Trust,9231.2,12836.8,0.719,96,11,13,07/01/2025,
07/01/2025,A&E,4 hours,South West,RVJ,North Bristol NHS Trust,8953.3,12507.9,0.716,99,12,13,07/01/2025,
07/01/2025,A&E,4 hours,South West,RK9,University Hospitals Plymouth NHS Trust,11617,16062,0.723,93,9,13,07/01/2025,
07/01/2025,A&E,4 hours,South West,REF,Royal Cornwall Hospitals NHS Trust,17421,21203,0.822,17,2,13,07/01/2025,
07/01/2025,A&E,4 hours,South West,RH8,Royal Devon University Healthcare NHS Foundation Trust,15970,21862,0.73,85,8,13,07/01/2025,
07/01/2025,A&E,4 hours,South West,RD1,Royal United Hospitals Bath NHS Foundation Trust,8599.8,11910.2,0.722,95,10,13,07/01/2025,
07/01/2025,A&E,4 hours,South West,RNZ,Salisbury NHS Foundation Trust,5323,7205,0.739,78,6,13,07/01/2025,
07/01/2025,A&E,4 hours,South West,RH5,Somerset NHS Foundation Trust,17977,23191,0.775,53,4,13,07/01/2025,
07/01/2025,A&E,4 hours,South West,RA9,Torbay And South Devon NHS Foundation Trust,8370,11381,0.735,83,7,13,07/01/2025,
07/01/2025,A&E,4 hours,South West,R0D,University Hospitals Dorset NHS Foundation Trust,14546,20367,0.714,102,13,13,07/01/2025,
07/01/2025,A&E,4 hours,South West,RA7,University Hospitals Bristol and Weston NHS Foundation Trust,19902.7,25293.1,0.787,45,3,13,07/01/2025,
07/01/2025,A&E,>12 hours,East,RC9,Bedfordshire Hospitals NHS Foundation Trust,530,17505,0.03,26,1,13,07/01/2025,
07/01/2025,A&E,>12 hours,East,RGT,Cambridge University Hospitals NHS Foundation Trust,1120,11305,0.099,73,10,13,07/01/2025,
07/01/2025,A&E,>12 hours,East,RWH,East and North Hertfordshire NHS Trust,0,0,,120,13,13,07/01/2025,Zero_Denominator
07/01/2025,A&E,>12 hours,East,RDE,East Suffolk and North Essex NHS Foundation Trust,1490,14755,0.101,76,11,13,07/01/2025,
07/01/2025,A&E,>12 hours,East,RGP,James Paget University Hospitals NHS Foundation Trust,470,7970,0.059,44,5,13,07/01/2025,
07/01/2025,A&E,>12 hours,East,RAJ,Mid and South Essex NHS Foundation Trust,2315,35505,0.065,48,7,13,07/01/2025,
07/01/2025,A&E,>12 hours,East,RD8,Milton Keynes University Hospital NHS Foundation Trust,345,9230,0.037,29,2,13,07/01/2025,
07/01/2025,A&E,>12 hours,East,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,525,13270,0.04,34,3,13,07/01/2025,
07/01/2025,A&E,>12 hours,East,RGN,North West Anglia NHS Foundation Trust,1555,16070,0.097,71,9,13,07/01/2025,
07/01/2025,A&E,>12 hours,East,RQW,The Princess Alexandra Hospital NHS Trust,875,10470,0.084,62,8,13,07/01/2025,
07/01/2025,A&E,>12 hours,East,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",1120,7030,0.159,109,12,13,07/01/2025,
07/01/2025,A&E,>12 hours,East,RWG,West Hertfordshire Hospitals Teaching NHS Trust,495,8425,0.059,44,5,13,07/01/2025,
07/01/2025,A&E,>12 hours,East,RGR,West Suffolk NHS Foundation Trust,355,8435,0.042,35,4,13,07/01/2025,
07/01/2025,A&E,>12 hours,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",2135,15725,0.136,102,16,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,R1H,Barts Health NHS Trust,3255,26325,0.124,98,15,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,525,12185,0.043,36,5,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RJ6,Croydon Health Services NHS Trust,1540,13155,0.117,90,12,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RVR,Epsom and St Helier University Hospitals NHS Trust,1710,11290,0.151,106,17,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,160,10700,0.015,13,3,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RQX,Homerton University Hospital NHS Foundation Trust,60,11440,0.005,7,2,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RYJ,Imperial College Healthcare NHS Trust,1160,16825,0.069,55,6,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RJZ,King's College Hospital NHS Foundation Trust,1745,15850,0.11,83,10,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RAX,Kingston Hospital NHS Foundation Trust,1055,6890,0.153,108,18,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RJ2,Lewisham and Greenwich NHS Trust,1810,15420,0.117,90,12,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,R1K,London North West University Healthcare NHS Trust,1445,13935,0.104,80,9,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RP6,Moorfields Eye Hospital NHS Foundation Trust,0,6120,0,1,1,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RAL,Royal Free London NHS Foundation Trust,3225,27290,0.118,92,14,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RJ7,St George's University Hospitals NHS Foundation Trust,1010,9080,0.111,84,11,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,560,5925,0.095,68,8,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RRV,University College London Hospitals NHS Foundation Trust,250,14180,0.018,16,4,18,07/01/2025,
07/01/2025,A&E,>12 hours,London,RKE,Whittington Health NHS Trust,535,6965,0.077,61,7,18,07/01/2025,
07/01/2025,A&E,>12 hours,Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,0,0,,120,21,21,07/01/2025,Zero_Denominator
07/01/2025,A&E,>12 hours,Midlands,RFS,Chesterfield Royal Hospital NHS Foundation Trust,285,7535,0.038,31,3,21,07/01/2025,
07/01/2025,A&E,>12 hours,Midlands,RLT,George Eliot Hospital NHS Trust,760,6845,0.111,84,14,21,07/01/2025,
07/01/2025,A&E,>12 hours,Midlands,RNQ,Kettering General Hospital NHS Foundation Trust,1250,10480,0.119,93,15,21,07/01/2025,
07/01/2025,A&E,>12 hours,Midlands,RNS,Northampton General Hospital NHS Trust,1830,13005,0.141,104,18,21,07/01/2025,
07/01/2025,A&E,>12 hours,Midlands,RX1,Nottingham University Hospitals NHS Trust,1925,19050,0.101,76,12,21,07/01/2025,
07/01/2025,A&E,>12 hours,Midlands,RXK,Sandwell and West Birmingham Hospitals NHS Trust,555,14505,0.038,31,3,21,07/01/2025,
07/01/2025,A&E,>12 hours,Midlands,RK5,Sherwood Forest Hospitals NHS Foundation Trust,325,11140,0.029,25,2,21,07/01/2025,
